price;lat;lng;bedrooms;area
738000;-37.75343;145.06328;2;107.0
715000;-37.74128;145.05607;3;192.0
800000;-37.73752;145.05228;3;92.5
680000;-37.74931;145.05505;2;106.0
1010000;-37.73658;145.05341;3;648.0
630000;-37.73426;145.05986;3;277.0
605000;-37.73712;145.0369;3;115.96
580000;-37.73704;145.03697;3;109.0
444000;-37.74432;145.04721;2;94.0
532000;-37.73549;145.0487;2;220.0
1600000;-37.95357;145.02651;3;137.0
677000;-37.69655;144.75538;4;196.0
737500;-37.68175;144.74087;4;230.0
520000;-37.86713;144.71086;3;169.0
553100;-37.8765;144.69638;3;540.0
418000;-37.86767;144.68409;3;435.0
505000;-37.86658;144.71221;3;142.0
492000;-37.87711;144.68825;3;581.0
680000;-37.87051;144.7141;4;158.0
472000;-37.85146;144.67109;4;546.0
442500;-37.87016;144.70606;3;121.84
1203500;-37.89829;145.08141;3;127.0
1250000;-37.90192;145.0756;3;603.0
1475000;-37.76353;145.02941;3;114.0
1640000;-37.77212;145.05813;3;158.0
590500;-37.68825;144.91484;3;90.0
895000;-37.7143;144.8315;3;157.0
790000;-37.72394;144.8147;4;696.0
825000;-37.7444;144.86124;3;534.0
806000;-37.74761;144.8521;3;546.0
698000;-37.74083;144.85545;4;535.0
752500;-37.72203;144.85994;3;144.0
400000;-37.79741;144.92614;1;56.0
715000;-37.7914;144.93076;1;91.0
1300000;-37.81176;145.02807;3;257.0
660000;-37.81207;145.0371;3;1096.0
2425000;-37.80719;145.02248;4;638.0
825000;-37.79438;145.03369;2;107.0
682000;-37.80154;145.03258;2;80.0
3200500;-37.80469;145.05213;5;842.0
1110000;-37.7948;145.0364;3;200.0
2258000;-37.79702;145.05352;4;173.0
1650000;-37.7927;145.05349;3;204.0
1250000;-38.00512;145.14935;4;305.0
520000;-37.7323;144.77861;5;171.0
1218000;-37.87695;145.2547;4;281.0
1010000;-37.88308;145.24953;4;620.0
383000;-37.67527;145.02775;2;138.0
600000;-37.67323;145.03976;3;121.0
487000;-37.67605;145.03956;3;160.0
572000;-37.6591;145.00549;3;140.0
650000;-37.72473;145.11657;2;120.0
793000;-37.78867;144.87397;3;417.0
2775000;-37.863;145.03946;4;510.0
1700000;-37.86162;145.03065;3;141.0
1060000;-37.87107;145.04991;3;110.0
2400000;-37.87391;145.05562;4;589.0
530000;-37.77323;144.89268;2;88.0
450000;-37.77296;144.88057;2;93.0
1510500;-37.7839;144.89431;4;251.0
353000;-37.77367;144.88161;2;79.0
1250000;-37.91304;145.0373;2;368.0
2300000;-37.91074;145.03068;5;904.0
720000;-37.81267;144.96273;2;86.0
295000;-37.68734;144.58001;3;122.86
347500;-37.69392;144.57468;4;149.0
410000;-37.68052;144.55106;3;119.0
1010000;-37.98009;145.06118;3;309.0
1485000;-37.98439;145.06812;5;174.0
3750000;-37.85327;144.96223;3;411.0
1750000;-37.84962;144.95856;3;155.0
480750;-37.67761;145.06132;2;92.0
725000;-37.66936;145.05413;5;574.0
695000;-37.80574;145.18832;2;90.0
655000;-37.81906;145.21253;2;82.0
775000;-37.8135;145.19972;3;110.0
820000;-37.82596;145.1872;3;110.0
990000;-37.80601;145.20106;4;708.0
883000;-37.81808;145.2057;2;697.0
1462000;-37.81788;145.11454;4;420.0
1130000;-37.72096;145.12948;3;842.0
960000;-37.72331;145.11909;3;397.0
1050000;-37.72082;145.12027;4;973.0
900000;-37.72089;145.11987;3;138.0
806000;-37.71665;145.11682;3;108.0
1160000;-37.71541;145.11666;3;1125.0
700000;-37.72588;145.13443;3;615.0
980000;-37.71871;145.13559;4;300.0
1250800;-37.86463;145.14284;4;243.0
1327000;-37.85896;145.11484;4;768.0
670000;-37.87128;145.13051;2;296.0
1615000;-37.88569;145.1438;3;1321.0
1400000;-37.87118;145.12478;4;668.0
620000;-37.87677;145.11961;2;190.0
800000;-37.92783;145.19685;3;324.0
1540000;-37.90017;145.06435;4;199.0
470000;-37.89018;145.06865;1;76.0
1160000;-37.89706;145.07483;3;441.0
715000;-37.74731;144.88826;3;178.0
1010000;-37.73327;144.87482;4;650.0
980000;-37.73521;144.87709;3;577.0
730000;-37.96015;145.16618;3;130.0
676000;-37.96968;145.16832;3;114.2
805000;-37.97412;145.18022;4;140.0
802000;-37.97712;145.17516;3;818.0
1126000;-37.80248;144.94846;2;65.0
1746000;-37.79722;144.94424;4;149.0
799000;-37.79999;144.94961;2;73.0
1285000;-37.79074;144.94324;3;147.0
1512000;-37.77664;144.99902;3;125.0
2042000;-37.77294;144.9957;4;566.0
1260000;-37.78015;145.00777;2;234.0
1650000;-37.76969;145.00718;4;423.0
1235000;-37.82704;145.16801;3;28.0
1570000;-37.82603;145.1721;4;746.0
777000;-37.81359;145.17574;3;113.0
972000;-37.71579;144.92231;3;699.0
1225000;-37.90193;145.10107;2;567.0
1292000;-37.90295;145.11939;3;716.0
912000;-37.90822;145.12036;4;146.0
1565000;-37.90087;145.03959;4;154.0
640000;-37.90323;145.04286;2;0.0
1270000;-37.99482;145.08459;2;120.0
1485000;-37.98928;145.07798;5;693.0
1137500;-37.98464;145.08185;4;180.0
1415000;-37.99827;145.07497;3;145.0
1560000;-37.78212;144.95755;3;2431.0
530000;-37.71628;144.93822;2;84.0
876000;-37.72803;144.94624;3;146.0
802000;-37.71872;144.94871;3;450.0
736000;-37.71798;144.93965;3;116.0
755000;-37.7254;144.92048;3;234.0
478000;-37.72436;144.94855;2;73.0
650000;-37.71878;144.95176;2;605.0
1335000;-37.83661;144.93359;2;105.0
545000;-37.84237;144.94486;1;0.0
740000;-37.85931;145.00616;2;100.0
698000;-37.85163;144.9943;2;85.0
780000;-37.84998;144.99499;2;48.0
1190000;-37.84839;145.0013;2;57.0
1170000;-37.85064;144.99095;2;86.0
660000;-37.85672;145.00273;2;0.0
920000;-37.74528;145.01987;3;93.0
1115000;-37.74244;145.02006;3;129.0
550000;-37.74762;145.00261;3;0.0
1171000;-37.73261;144.99535;3;186.0
1060000;-37.73645;144.98715;5;192.0
996000;-37.73972;145.0111;3;581.0
617500;-37.75308;145.01464;2;81.0
817000;-37.72456;145.02292;3;700.0
575000;-37.70426;145.01204;2;102.0
635000;-37.70798;145.02101;3;147.0
470000;-37.70932;145.02484;2;142.0
700000;-37.72839;145.00105;3;301.0
860000;-37.72216;144.99381;3;136.0
1000000;-37.824;145.00679;2;164.0
1250000;-37.82137;145.00512;3;111.0
1280000;-37.82488;145.00642;3;185.0
615000;-37.81894;145.01314;2;86.0
314000;-37.81256;144.99347;1;37.0
1341000;-37.82241;145.00235;2;87.0
930000;-37.80237;145.23404;3;835.0
609000;-37.80551;145.24589;2;70.0
1085000;-37.79395;145.21878;4;798.0
1100000;-37.74088;145.06285;3;212.0
1185000;-37.74301;145.07149;4;625.0
500000;-37.61132;144.92075;4;383.0
630000;-37.95541;145.02944;3;0.0
760000;-37.95142;145.01977;2;82.0
2100000;-37.95694;145.01936;4;831.0
795000;-38.08814;145.12598;4;158.0
1315000;-37.80401;144.89519;4;122.0
830000;-37.80697;144.8928;2;91.0
940000;-37.8071;144.88912;2;94.0
1085000;-37.84739;145.47052;3;76000.0
835000;-37.82984;144.873;3;297.0
807500;-37.83627;144.9605;1;74.0
4100000;-37.83737;144.95799;4;403.0
1430000;-37.84014;144.99441;3;913.0
2920000;-37.84405;145.0016;4;254.0
400000;-37.83678;145.00137;1;43.0
600000;-37.8281;144.96627;2;78.0
600000;-37.8281;144.96627;2;80.0
1300000;-37.8257;144.87552;4;730.0
1000000;-37.82673;144.87495;3;399.0
650000;-37.75836;144.80279;3;722.0
565000;-37.73385;144.80535;1;617.0
1387000;-37.68508;145.1395;5;370.0
480000;-37.86305;144.9911;1;64.0
730000;-37.86309;144.98302;2;284.0
535000;-37.58089;144.72183;4;155.0
865000;-37.77972;144.83809;3;550.0
1070000;-37.79127;144.83713;3;198.0
245000;-37.79501;144.8262;1;44.0
750000;-37.77049;144.83167;6;113.0
632000;-37.76951;144.83309;3;121.0
905000;-37.77004;144.84254;3;697.0
2505000;-37.81708;145.09566;5;266.53
1785000;-37.82372;145.09085;3;120.0
1580000;-37.83133;145.1006;3;586.0
1620000;-37.81455;145.0943;3;665.0
645000;-37.72199;144.74578;3;684.0
1300000;-37.68166;144.77422;5;771.0
1381000;-37.7677;145.11371;5;733.0
1225000;-37.77156;145.1226;5;665.0
1375000;-37.75763;145.09974;4;240.0
705000;-37.68035;145.00925;3;545.0
550000;-37.67646;145.03084;3;551.0
630000;-37.67652;145.02338;3;654.0
740000;-37.67873;145.01878;3;109.0
745000;-37.75668;145.00929;2;70.0
1225000;-37.76126;145.00247;3;90.0
1400000;-37.75807;145.00782;4;364.0
390000;-37.84169;144.72333;3;138.0
555000;-37.69728;144.87455;3;286.0
695000;-37.69636;144.88265;3;121.0
575000;-37.91732;145.33501;2;1200.0
870000;-37.73253;145.0873;3;151.0
1050000;-37.74113;145.22309;4;1529.0
710000;-37.69778;145.08516;4;145.0
705000;-37.70178;145.0851;3;538.0
570000;-37.90908;144.65774;3;113.0
372000;-37.88831;144.63942;3;239.0
597000;-37.80962;144.86877;3;120.0
660000;-37.80848;144.9437;2;91.0
500000;-37.67941;144.8764;3;141.0
560000;-37.67688;144.88996;5;626.0
1200000;-37.91874;145.19157;4;858.0
1223000;-37.91199;145.18419;5;762.0
1035000;-37.91075;145.18758;4;702.0
1367000;-37.85569;144.89374;3;410.0
880000;-37.86682;144.90003;2;78.54
862000;-37.85432;144.88214;3;85.35
595000;-37.61337;145.03606;4;370.0
1190000;-37.81611;144.87945;4;405.0
709500;-37.81133;144.89553;2;80.0
550000;-37.8114;145.01163;2;1521.0
670000;-37.72752;144.88358;3;153.0
3560000;-37.84118;144.95023;4;327.0
1500000;-37.83794;144.84231;5;1068.0
1030000;-37.82726;144.83533;4;533.0
1130000;-37.77182;144.90524;2;222.0
820000;-37.77178;144.85397;3;680.0
680000;-37.75718;144.85357;3;596.0
720000;-37.76063;144.8603;3;110.0
1107500;-37.75962;144.86675;3;190.0
285000;-37.67344;144.43181;3;612.0
328500;-37.86874;144.998;1;0.0
1575000;-37.80039;145.0961;4;392.0
900000;-37.85721;145.26305;5;942.0
520000;-37.845;145.25624;2;69.0
380000;-37.9332;145.03794;2;62.0
920000;-38.0683;145.33833;4;352.0
950000;-38.06788;145.33967;4;391.0
485000;-37.82945;145.15697;2;55.0
1291000;-37.84453;145.14446;3;127.0
775000;-37.86126;145.25808;3;131.0
820000;-37.86434;145.25739;4;200.0
2285000;-37.82148;145.1289;5;803.0
797000;-37.79382;144.85107;3;110.0
760000;-37.78207;144.85342;5;622.0
590000;-37.78341;144.85574;2;74.0
1180000;-37.90542;144.99817;3;0.0
585000;-37.93171;145.03041;2;82.0
1580000;-37.91053;145.02447;4;165.0
460000;-37.67197;144.91896;3;629.0
386000;-37.6886;144.92281;3;71.0
515000;-37.82073;144.8447;2;140.0
1515000;-37.76549;144.96366;4;194.0
1037000;-37.75746;144.95633;3;101.0
1100000;-37.76418;144.95715;3;193.0
1330000;-37.77289;144.97503;3;190.0
937000;-37.76049;144.98065;3;121.8
290000;-37.77165;144.97187;1;41.0
730000;-37.70602;145.05945;3;101.0
660000;-37.70301;145.06341;3;119.0
1530000;-37.85126;145.1132;3;695.0
1150000;-37.85695;145.15144;3;140.0
1600000;-37.84839;145.14299;4;260.0
636000;-37.75777;144.77974;3;585.0
755000;-37.8401;145.09113;2;82.6
2200000;-37.84812;145.07414;8;650.0
1530000;-37.8891;145.06337;3;684.0
750000;-37.88368;145.0515;2;85.0
286000;-37.90321;145.0555;1;45.0
580010;-37.9003;145.06342;2;72.0
1250000;-37.89334;145.05463;4;223.0
430000;-37.7253;144.7484;3;194.0
360000;-37.70624;144.74042;3;136.49
740000;-37.7277;144.73422;4;222.0
647000;-38.10984;145.17062;4;204.0
636500;-37.89063;145.02609;2;0.0
930000;-37.88289;145.09871;3;127.0
1018000;-37.92063;145.11186;3;615.0
760000;-37.74011;144.95267;2;105.0
876000;-37.74914;144.96826;2;100.0
867000;-37.73245;144.97103;1;741.0
365000;-37.79597;144.99108;1;46.0
1297000;-37.79557;144.99158;3;137.0
515000;-37.65879;144.9296;4;616.0
670000;-38.07898;145.3165;4;612.0
865000;-37.79189;145.29661;4;200.0
760000;-37.78393;145.29132;4;140.0
725000;-37.81083;145.28792;3;105.0
480000;-37.80452;145.28579;2;2040.0
1120000;-37.80718;145.28581;4;228.0
465000;-37.9674;145.20552;3;375.0
614000;-37.967;145.19658;4;680.0
930000;-37.94264;145.21786;4;200.0
557000;-37.76545;144.76458;3;148.0
650000;-37.77396;144.77229;3;135.0
750000;-37.79571;144.76656;4;655.0
806000;-37.98086;145.11993;3;134.0
892000;-37.98186;145.13081;3;564.0
1345000;-37.79461;145.14206;3;823.0
1430000;-37.78101;145.1111;4;736.0
1663000;-37.77102;145.13338;4;250.0
1310000;-37.79561;145.16268;4;200.0
1530000;-37.77655;145.15387;3;160.0
1390000;-37.77813;145.16558;4;664.0
1423000;-37.79357;145.15318;3;643.0
630000;-37.80103;145.17844;2;100.0
1300000;-37.75825;145.05438;3;138.0
1260000;-38.04105;145.1216;5;178.0
655000;-37.71613;145.13939;3;108.0
792000;-37.70115;145.12855;4;836.0
435000;-37.88306;144.9841;1;44.0
350000;-37.88111;144.99054;1;0.0
490000;-37.62157;145.01049;3;155.0
490000;-37.64166;145.02885;3;597.0
392250;-37.64836;145.03139;3;101.0
417500;-37.64827;145.05317;2;102.0
1000000;-37.74635;144.9229;3;169.0
310000;-37.75515;144.92114;1;0.0
1398000;-37.75621;144.93401;3;182.0
664000;-37.8798;145.2775;3;138.0
1900000;-37.88096;145.29371;3;502.0
790000;-37.7967;144.98363;2;75.0
830000;-37.79721;144.98073;2;84.0
456000;-37.79636;144.98394;1;51.0
1000000;-37.78696;144.92556;2;132.0
800000;-37.80196;144.90783;3;0.0
565000;-38.16483;145.16383;3;155.0
810000;-38.15983;145.11351;3;118.0
749000;-37.68269;144.88601;4;160.0
260000;-37.8574;145.04795;1;38.0
330000;-37.85702;145.04801;1;44.0
501000;-37.85019;145.0465;2;77.0
1908000;-37.88462;145.17315;3;778.0
1070000;-37.89813;145.14652;3;116.0
700000;-37.69558;144.93223;4;82.0
805000;-37.70691;144.93498;3;676.0
721000;-37.70067;144.92689;3;600.0
400000;-37.71122;144.91863;2;70.0
675000;-37.69705;144.94219;2;99.0
656000;-37.7046;144.91041;4;228.0
866000;-37.71733;145.09622;3;147.0
1028000;-37.69261;145.1105;4;925.0
783000;-37.64163;144.90493;4;750.0
800000;-37.61079;144.90823;5;332.0
735000;-37.71425;144.95013;3;122.0
595000;-37.71147;144.93927;2;111.0
539000;-37.70522;144.94702;2;160.0
1300000;-38.00128;145.27213;3;1801.0
580000;-37.93953;145.00096;1;486.0
771000;-37.94083;145.03682;2;99.0
622000;-38.02683;145.25871;4;654.0
400000;-38.0457;145.27395;3;98.0
455000;-37.81823;145.03972;1;49.0
615888;-37.81835;145.05895;2;73.0
1430000;-37.74605;145.08504;4;680.0
534000;-37.75715;145.06463;2;2033.0
575500;-37.73459;145.04394;3;436.0
600000;-37.73597;145.03916;3;481.0
445000;-37.74392;145.04692;2;94.0
1430000;-37.9511;145.04171;3;703.0
1820000;-37.94882;145.03111;4;680.0
660000;-37.6869;144.7485;4;724.0
1475000;-37.90403;145.08118;5;157.0
2100000;-37.76086;145.05177;5;222.0
1510000;-37.75973;145.03808;3;670.0
880000;-37.75842;145.05075;3;252.0
1320000;-37.76091;145.04437;2;114.0
575500;-37.68988;144.91113;2;98.0
775000;-37.71796;144.827;3;547.0
635000;-37.71368;144.82082;4;138.0
675000;-37.72659;144.79668;3;708.0
620000;-37.71575;144.80598;3;100.0
1005000;-37.7305;144.86863;5;176.0
710000;-37.74165;144.86279;4;330.0
700000;-37.7219;144.85239;3;130.0
635000;-37.72012;144.86149;3;174.0
438000;-37.79662;144.9254;2;4267.0
710000;-37.79561;144.93499;2;132.0
390000;-37.79023;144.92335;1;60.0
1205000;-37.81317;145.05993;3;257.0
1410000;-37.79893;145.04266;3;113.0
520000;-37.80059;145.03274;1;0.0
811000;-37.80467;145.30297;3;992.0
710500;-37.67414;145.0205;3;120.0
752000;-37.6708;145.01353;3;102.0
622000;-37.67146;145.03232;3;113.0
650000;-37.78502;144.86733;3;128.0
435000;-37.77813;144.87287;2;96.0
876000;-37.77915;144.88137;3;420.0
338000;-37.87012;145.03545;1;0.0
1340000;-37.78352;144.88981;4;155.0
450000;-37.66059;144.92006;3;96.0
440000;-37.64769;144.91359;3;112.0
1075000;-37.81141;144.95879;2;0.0
550000;-37.68686;144.58157;4;194.0
373500;-37.67831;144.57342;3;118.0
280500;-37.70411;144.57159;2;180.0
640000;-37.98346;145.06313;2;72.0
1322000;-37.97911;145.08045;4;556.0
940000;-37.97759;145.06482;3;157.9352
767500;-37.67633;145.06922;3;649.0
705000;-37.66462;145.05659;3;531.0
705000;-37.67391;145.0618;3;161.0
790000;-37.65217;145.04863;4;186.0
676000;-37.65532;145.04131;4;537.0
704500;-37.6641;145.05123;5;130.0
550000;-37.65121;145.05404;4;175.0
598000;-37.65116;145.05439;5;122.0
592000;-37.66294;145.06301;3;128.0
602000;-37.65359;145.04276;3;136.0
1095000;-37.81498;145.18924;3;493.0
480000;-37.81477;145.18867;2;72.0
735000;-37.81018;145.35396;4;160.0
1425500;-37.76075;144.91927;1;190.0
1320000;-37.7693;144.93415;3;459.0
1270000;-37.76421;144.90571;4;152.0
650000;-37.78695;145.32513;3;126.8
1400000;-38.00429;145.10286;4;313.0
1627000;-38.00644;145.08478;3;233.0
1150000;-37.89469;145.12363;3;650.0
1375000;-37.87904;145.12911;3;366.0
850000;-37.88598;145.1229;3;288.0
1850000;-37.87754;145.12076;3;153.0
1016000;-37.93706;145.21124;5;873.0
992000;-37.91375;145.16438;4;790.0
1820000;-37.89465;145.06984;4;265.0
1620000;-37.90583;145.07283;3;669.0
1000000;-37.84346;144.88947;3;366.0
650000;-37.97593;145.18931;3;637.0
785000;-37.80202;144.95104;2;95.0
620000;-37.80272;144.95174;2;0.0
1040000;-37.82759;145.16751;3;728.0
676000;-37.8231;145.17911;2;84.0
1002000;-37.80827;145.17885;3;143.0
1175000;-37.82895;145.17678;4;170.0
1365000;-37.89542;145.10055;3;655.0
875000;-37.90088;145.11692;3;144.0
880000;-37.94043;145.09314;3;504.0
1150000;-37.9237;145.09211;3;509.0
774000;-37.91121;145.09598;4;147.0
1122000;-37.92109;145.10515;3;732.0
327000;-37.89976;145.04215;1;32.0
1900000;-37.9075;145.05329;4;210.0
2185000;-38.00205;145.07853;4;213.0
800000;-37.7882;144.94205;2;145.0
1210000;-37.72623;144.94521;3;226.0
635000;-37.84146;144.94121;2;2166.0
1003000;-37.84696;144.99364;2;0.0
820000;-37.75024;145.00413;2;155.0
1150000;-37.74936;144.98949;3;502.0
925000;-37.72167;145.01706;3;676.0
526250;-37.72828;145.03033;3;308.0
351000;-37.69828;145.02184;1;63.0
760000;-37.72057;145.02615;3;606.0
690000;-37.70331;144.9838;3;514.0
715000;-37.82276;144.99866;2;2427.0
630000;-37.81977;144.99597;2;0.0
1200000;-37.81684;145.00606;2;189.0
1725000;-37.78372;145.25311;4;310.0
633000;-37.82223;145.22504;2;95.0
1090000;-37.8159;145.24688;4;115.0
936000;-37.91692;145.25896;4;190.0
860000;-37.92778;145.24796;3;220.0
850000;-37.95095;145.02096;4;327.0
1000000;-37.89385;145.23848;3;1088.0
640000;-37.87899;144.75625;3;531.0
800000;-38.11336;145.15035;4;207.0
1720000;-37.83631;144.95536;3;137.0
690000;-37.64426;145.1;3;196.0
875000;-37.62648;145.07141;4;332.0
420000;-37.63478;145.08486;3;101.0
677500;-37.63454;145.06894;4;195.0
600000;-37.83766;144.98799;2;62.0
762500;-37.83613;144.99661;2;79.0
1855500;-37.83986;144.98598;4;216.0
802000;-37.83162;144.88742;2;100.6
1016000;-37.95612;145.1494;3;572.0
600000;-37.75424;144.80816;3;532.0
631000;-37.73593;144.8101;4;158.0
711100;-37.73615;144.81445;3;743.0
582000;-37.73704;144.79108;3;94.0
730000;-37.73106;144.80665;3;609.0
468000;-37.87094;144.9807;1;55.0
470000;-37.87312;144.97986;1;44.4
1140000;-37.73831;144.91114;4;0.0
750000;-37.73415;144.91852;3;94.0
487000;-37.58025;144.71759;3;582.0
410000;-37.58231;144.69962;4;164.0
512500;-37.57355;144.70854;4;139.0
830500;-37.7807;144.83648;3;111.0
429000;-37.76941;144.82385;2;150.0
551000;-37.80046;144.82676;3;105.0
450000;-37.79703;144.81228;3;104.0
781000;-37.82413;145.10424;2;140.0
586000;-37.85162;144.66522;4;462.0
496000;-37.84688;144.68182;4;448.0
1280000;-37.75091;145.16761;3;926.0
1635000;-37.76797;145.13799;4;215.0
795000;-37.75458;145.12285;3;217.0
1138000;-37.77185;145.12509;3;184.0
477000;-37.85971;145.31036;3;102.0
605000;-37.68579;144.98878;3;114.0
610000;-37.68336;145.0029;3;131.0
580000;-37.67751;144.98663;3;140.0
415000;-37.75443;145.00919;1;39.0
905000;-37.75642;144.98755;2;100.0
725000;-37.83532;145.0216;2;0.0
577000;-37.84263;145.00448;1;0.0
451000;-37.83963;144.71487;3;134.0
453350;-37.84253;144.7227;3;315.0
895000;-37.70598;144.87616;4;267.0
586000;-37.70695;144.88514;4;158.0
570000;-37.87638;145.2313;3;190.0
778000;-37.85605;145.24496;3;306.0
1055000;-37.87325;145.23244;4;203.0
790000;-37.70039;145.08957;3;527.0
514000;-37.8723;144.661;4;639.0
529000;-37.88421;144.67869;3;143.0
484000;-37.88996;144.65526;3;100.0
670000;-37.8118;144.95259;2;90.0
510000;-37.80473;144.9435;2;66.0
410000;-37.66948;144.90385;3;107.0
675000;-37.6815;144.87892;4;744.0
1200000;-37.85843;144.89976;3;159.0
650000;-37.86155;144.89081;2;0.0
410000;-37.85687;144.99748;1;51.0
478000;-37.87047;144.59864;4;151.54
743500;-37.72788;145.10456;4;600.0
1285000;-37.81335;144.89471;3;124.0
440000;-37.82356;144.88191;2;100.0
1635000;-37.80359;144.99538;3;130.0
940000;-37.80911;144.99339;2;424.0
1375000;-37.80125;144.99926;3;299.0
1525000;-37.80116;145.00066;4;102.0
1380000;-37.75595;144.90551;4;766.0
700000;-37.73351;144.88749;3;239.0
950000;-37.72572;144.86848;4;255.0
415000;-37.74839;144.7735;2;218.0
1625000;-37.77586;145.03092;3;300.0
1225000;-37.87256;144.8078;3;132.0
660000;-37.86473;144.81507;3;211.0
767000;-37.871;144.81153;3;132.0
810000;-37.88413;144.79033;4;180.9
1480000;-37.85459;145.02147;2;369.0
821000;-37.86165;145.02148;2;75.0
1250000;-37.77659;144.9338;3;327.0
1520000;-37.87036;145.08471;4;190.0
2299500;-37.86516;145.07958;3;230.0
951000;-38.02608;145.12784;3;553.0
700000;-37.87149;144.99746;2;0.0
614000;-37.81303;145.07468;2;0.0
2360000;-37.81462;145.08776;4;214.0
1750000;-37.81363;145.09942;3;790.0
1460000;-37.78368;145.09545;4;185.0
1360000;-37.78617;145.09202;3;424.0
1739000;-37.79843;145.06728;3;638.0
720000;-37.84633;145.26267;3;255.0
1780000;-37.97732;145.04388;5;613.0
1611000;-37.98354;145.04261;4;650.0
1006000;-37.75315;145.04062;3;758.0
1700000;-37.92837;145.03821;4;673.0
1280000;-37.92893;145.04581;4;200.0
1750000;-37.91582;145.048;4;262.0
1175000;-37.92689;145.05879;3;700.0
1290000;-37.92445;145.06824;3;537.0
683000;-38.01901;145.33479;4;185.0
1730000;-37.96678;145.02223;4;675.0
1100000;-37.81169;145.15735;3;124.0
1250000;-37.8051;145.14351;4;161.0
1246000;-37.83504;145.15941;3;702.0
740000;-37.85784;145.26022;4;261.0
1525000;-37.82694;145.12465;3;904.0
730000;-37.819;145.13537;2;126.0
830000;-37.7063;145.12215;3;183.0
3000000;-37.92335;144.99982;5;826.8367
1900000;-37.9214;145.00454;3;35.0
1296000;-37.91733;144.99747;3;0.0
4050000;-37.90904;144.99868;4;465.0
2210000;-37.88779;144.99933;4;175.0
1655000;-37.90296;145.02261;4;651.0
2000000;-37.90344;145.01856;4;619.0
2150000;-37.91892;145.00923;3;696.0
1680000;-37.93063;145.01314;3;181.0
890000;-37.91106;145.02394;2;106.0
616000;-37.68489;144.93169;3;695.0
632000;-37.68557;144.93156;3;100.0
1310000;-37.76085;144.95834;3;91.0
1615000;-37.77213;144.9829;3;471.0
1500000;-37.7628;144.94011;4;256.0
1751000;-37.77387;145.0889;4;320.0
1200000;-37.76762;145.09773;3;557.0
1580000;-37.76207;145.09336;4;773.0
535000;-37.50087;144.48571;3;4000.0
685000;-37.69382;145.04831;4;152.0
685000;-37.68811;145.05507;3;557.0
725000;-37.68238;145.06432;4;130.0
505000;-37.70912;145.05181;2;90.0
1300000;-37.68646;145.08183;4;637.0
1253000;-37.67935;145.05728;4;366.0
1170000;-37.85553;145.12305;3;590.0
1390000;-37.85374;145.12459;4;196.0
1471000;-37.84883;145.12998;4;797.0
746000;-37.85148;145.15345;2;239.0
560000;-37.75314;144.77878;3;295.0
1650000;-37.84349;145.07367;3;456.0
881000;-37.84603;145.06954;2;245.0
3190000;-37.82831;145.06581;5;788.0
2100000;-37.82794;145.08435;4;544.0
2725000;-37.83057;145.08482;4;275.0
3250000;-37.82024;145.06172;4;855.0
1370000;-37.88553;145.05012;3;485.0
870000;-37.73531;144.74335;4;307.0
687500;-38.07509;145.12965;3;216.0
552500;-38.11471;145.18248;3;147.0
1070000;-37.88569;145.02496;2;261.0
1925000;-37.87206;145.03512;4;176.0
995000;-37.88658;145.09297;4;131.0
1310000;-37.88478;145.10244;5;627.0
1275000;-37.96791;145.06241;3;656.0
1200000;-37.96098;145.04275;4;190.0
1095000;-37.9746;145.07207;3;637.0
640000;-37.75735;145.31859;3;945.0
1241000;-37.92801;145.1057;4;625.0
1250000;-37.9255;145.11331;4;96.0
729500;-37.92624;145.1321;3;218.0
973000;-37.793;144.98763;2;163.0
560000;-37.79627;144.99229;2;60.0
565000;-37.57416;144.91269;4;207.0
615000;-37.5729;144.93663;4;222.0
548000;-37.5951;144.9091;4;171.0
716000;-37.60574;144.92548;3;160.0
667500;-37.59264;144.8985;4;448.0
555000;-38.08632;145.28343;3;581.0
730000;-37.78499;145.2647;3;150.0
1080000;-37.79079;145.26924;2;1474.0
702500;-37.78264;145.26447;3;864.0
505000;-37.76793;145.29284;2;297.0
766000;-37.76572;145.28915;3;128.0
370000;-37.98585;145.22651;2;135.0
488000;-37.99173;145.22309;2;414.0
1680000;-37.81007;145.06792;4;172.0
665000;-37.77538;144.76933;3;693.0
475000;-37.7145;144.77132;3;106.0
898000;-37.67309;145.14645;4;705.0
815000;-37.66529;145.15363;3;135.0
615000;-37.62856;144.71825;6;254.0
915000;-37.97158;145.12634;4;649.0
736000;-37.98504;145.12892;3;545.0
1400000;-37.79207;145.11672;3;621.0
780000;-37.78189;145.13078;3;220.0
1328000;-37.78148;145.17818;5;252.0
1300000;-37.8161;144.98494;2;92.0
830000;-37.72276;145.15316;3;817.0
762000;-37.70477;145.16552;4;180.0
925000;-37.71328;145.14098;3;1027.0
900000;-37.70577;145.1316;3;129.0
559000;-37.8713;144.98777;1;0.0
1225000;-37.88656;144.99068;3;0.0
3175000;-37.88014;144.99347;4;174.0
520000;-37.87594;144.98833;2;74.0
550000;-37.62114;144.99715;4;400.0
561000;-37.64887;145.04254;3;518.0
556000;-37.64421;145.03773;3;525.0
441000;-37.63463;145.03863;3;210.0
552000;-37.64992;145.04257;3;549.0
2165000;-37.74997;144.90752;4;238.0
1280000;-37.74121;144.89273;2;512.0
1165000;-37.74652;144.89178;3;590.0
2050000;-37.74351;144.92174;5;419.0
